author,cluster,k,pca_dims,silhouette,calinski_harabasz,davies_bouldin
"Oliver Pozo, Francisco Javier",6,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Gómez Díaz, Elena",7,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Zubiaur, Mercedes",10,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Sánchez Luque, Francisco José",5,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Sancho López, Jaime",10,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Berzal Herranz, Alfredo",5,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Gómez Castilla, Jordi",7,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Ortiz Fernández, Lourdes",9,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Márquez Ortiz, Ana María",9,11,10,0.7400667944116739,34.14505391776823,0.3894106168208591
"Sánchez Navarro, Macarena",7,12,10,0.7301914114810482,39.17486238550846,0.38065611348566114
"López López, Manuel Carlos",4,12,10,0.7301914114810482,39.17486238550846,0.38065611348566114
"Thomas, María del Carmen",4,12,10,0.7301914114810482,39.17486238550846,0.38065611348566114
"González Rey, Elena",12,12,10,0.7301914114810482,39.17486238550846,0.38065611348566114
"Delgado Mora, Mario",12,12,10,0.7301914114810482,39.17486238550846,0.38065611348566114
"Pérez Victoria, José María",5,12,10,0.7301914114810482,39.17486238550846,0.38065611348566114
"Morales Sánchez, Juan Carlos",5,12,10,0.7301914114810482,39.17486238550846,0.38065611348566114
"Martín Ibáñez, Javier",10,12,10,0.7301914114810482,39.17486238550846,0.38065611348566114
