author,cluster,k,pca_dims,silhouette,calinski_harabasz,davies_bouldin
"Morales Sánchez, Juan Carlos",0,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"Hernández López de Munaín, Cristina",1,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"Suñé, Carlos",1,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"Castanys, Santiago",10,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"Matesanz del Barrio, Fuencisla",9,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"Alcina, Antonio",9,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"González Pacanowska, Dolores",11,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"Ruiz Pérez, Luis Miguel",11,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"Navarro Carretero, Miguel",0,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"Estévez García, Antonio Manuel",0,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"Acosta Herrera, Marialbert",3,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"Vidal Romero, Antonio",11,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"López Giménez, Juan F.",8,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"Oliver Pozo, Francisco Javier",8,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"Gómez Díaz, Elena",5,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"Zubiaur, Mercedes",2,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"Sánchez Luque, Francisco José",6,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"Sancho López, Jaime",2,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"Berzal Herranz, Alfredo",6,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"Gómez Castilla, Jordi",5,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"Ortiz Fernández, Lourdes",3,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"Márquez Ortiz, Ana María",3,12,10,0.6756995878301074,32.85859402266646,0.5050153703875081
"Sánchez Navarro, Macarena",0,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"López López, Manuel Carlos",7,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Thomas, María del Carmen",7,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"González Rey, Elena",4,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Martín Ibáñez, Javier",1,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Delgado Mora, Mario",4,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Pérez Victoria, José María",8,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Morales Sánchez, Juan Carlos",9,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Hernández López de Munaín, Cristina",5,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Suñé, Carlos",5,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Castanys, Santiago",8,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Matesanz del Barrio, Fuencisla",12,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Alcina, Antonio",12,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"González Pacanowska, Dolores",3,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Ruiz Pérez, Luis Miguel",3,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Navarro Carretero, Miguel",11,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Estévez García, Antonio Manuel",11,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Acosta Herrera, Marialbert",1,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Vidal Romero, Antonio",3,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"López Giménez, Juan F.",0,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Oliver Pozo, Francisco Javier",0,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Gómez Díaz, Elena",10,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Zubiaur, Mercedes",2,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Sánchez Luque, Francisco José",6,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Sancho López, Jaime",2,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Berzal Herranz, Alfredo",6,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Gómez Castilla, Jordi",10,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Ortiz Fernández, Lourdes",1,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Márquez Ortiz, Ana María",1,13,10,0.6634854222524282,48.15979883042298,0.3313566162114399
"Sánchez Navarro, Macarena",13,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"López López, Manuel Carlos",4,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Thomas, María del Carmen",4,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"González Rey, Elena",3,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Martín Ibáñez, Javier",5,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Delgado Mora, Mario",3,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Pérez Victoria, José María",10,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Morales Sánchez, Juan Carlos",12,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Hernández López de Munaín, Cristina",0,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Suñé, Carlos",0,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Castanys, Santiago",10,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Matesanz del Barrio, Fuencisla",2,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Alcina, Antonio",2,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"González Pacanowska, Dolores",9,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Ruiz Pérez, Luis Miguel",9,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Navarro Carretero, Miguel",1,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Estévez García, Antonio Manuel",1,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Acosta Herrera, Marialbert",7,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Vidal Romero, Antonio",1,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"López Giménez, Juan F.",7,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Oliver Pozo, Francisco Javier",7,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Gómez Díaz, Elena",11,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Zubiaur, Mercedes",6,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Sánchez Luque, Francisco José",8,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Sancho López, Jaime",6,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Berzal Herranz, Alfredo",8,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Gómez Castilla, Jordi",11,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Ortiz Fernández, Lourdes",5,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Márquez Ortiz, Ana María",5,14,10,0.5529601812413655,24.19381481736938,0.6189519476473861
"Sánchez Navarro, Macarena",13,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"López López, Manuel Carlos",2,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Thomas, María del Carmen",2,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"González Rey, Elena",1,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Martín Ibáñez, Javier",6,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Delgado Mora, Mario",1,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Pérez Victoria, José María",9,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Morales Sánchez, Juan Carlos",11,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Hernández López de Munaín, Cristina",4,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Suñé, Carlos",4,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Castanys, Santiago",9,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Matesanz del Barrio, Fuencisla",8,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Alcina, Antonio",8,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"González Pacanowska, Dolores",0,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Ruiz Pérez, Luis Miguel",0,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Navarro Carretero, Miguel",12,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Estévez García, Antonio Manuel",12,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Acosta Herrera, Marialbert",14,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Vidal Romero, Antonio",0,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"López Giménez, Juan F.",10,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Oliver Pozo, Francisco Javier",10,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Gómez Díaz, Elena",7,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Zubiaur, Mercedes",3,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Sánchez Luque, Francisco José",5,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Sancho López, Jaime",3,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Berzal Herranz, Alfredo",5,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Gómez Castilla, Jordi",7,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Ortiz Fernández, Lourdes",6,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
"Márquez Ortiz, Ana María",6,15,10,0.5312942736300971,46.06959882603712,0.37234411180693694
