author,cluster,k,pca_dims,silhouette,calinski_harabasz,davies_bouldin
"Gómez Castilla, Jordi",1,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Ortiz Fernández, Lourdes",3,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Márquez Ortiz, Ana María",3,10,5,0.7044860219628333,103.4773647824358,0.36502584363483
"Sánchez Navarro, Macarena",3,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"López López, Manuel Carlos",8,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Thomas, María del Carmen",8,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"González Rey, Elena",4,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Delgado Mora, Mario",4,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Pérez Victoria, José María",0,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Morales Sánchez, Juan Carlos",0,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Martín Ibáñez, Javier",1,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Hernández López de Munaín, Cristina",6,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Suñé, Carlos",6,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Castanys, Santiago",0,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Matesanz del Barrio, Fuencisla",5,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Alcina, Antonio",5,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"González Pacanowska, Dolores",2,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Ruiz Pérez, Luis Miguel",2,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Navarro Carretero, Miguel",2,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Estévez García, Antonio Manuel",2,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Acosta Herrera, Marialbert",1,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Vidal Romero, Antonio",2,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"López Giménez, Juan F.",3,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Oliver Pozo, Francisco Javier",3,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Gómez Díaz, Elena",10,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Zubiaur, Mercedes",7,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Sánchez Luque, Francisco José",9,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Sancho López, Jaime",7,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Berzal Herranz, Alfredo",9,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Gómez Castilla, Jordi",10,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Ortiz Fernández, Lourdes",1,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Márquez Ortiz, Ana María",1,11,10,0.7419268516289145,34.56547067136851,0.3866259865579631
"Sánchez Navarro, Macarena",3,12,10,0.7011199847502572,38.48913362866185,0.39843933317645214
"López López, Manuel Carlos",8,12,10,0.7011199847502572,38.48913362866185,0.39843933317645214
"Thomas, María del Carmen",8,12,10,0.7011199847502572,38.48913362866185,0.39843933317645214
"González Rey, Elena",4,12,10,0.7011199847502572,38.48913362866185,0.39843933317645214
"Delgado Mora, Mario",4,12,10,0.7011199847502572,38.48913362866185,0.39843933317645214
"Pérez Victoria, José María",0,12,10,0.7011199847502572,38.48913362866185,0.39843933317645214
"Morales Sánchez, Juan Carlos",0,12,10,0.7011199847502572,38.48913362866185,0.39843933317645214
